sub,day,condition,button,jhana,ch_name,n_epochs,n_channels,lempel_ziv_norm,permutation_entropy,spectral_entropy,sample_entropy,hjorth_mobility,hjorth_complexity,nk_fsi,nk_lle,nk_sampen,nk_pen,nk_lzc,delta,theta,alpha,beta,gamma
3,day2,jhana,button#1,jhana1,Oz,17,32,0.5768,0.9416,0.597,1.2816,0.4166,3.1749,1.8056,7.612,1.2811,0.9416,0.5866,7.2755,2.7745,28.9063,2.323,0.4018
3,day2,jhana,button#1,jhana1,O2,17,32,0.5441,0.9224,0.5423,1.166,0.3744,3.272,1.8344,7.8952,1.1653,0.9224,0.5616,7.7291,3.2956,45.206,2.8702,0.3698
3,day2,jhana,button#2,jhana2,Fp1,42,32,0.5943,0.982,0.672,1.3669,0.4873,3.4574,2.4756,7.1493,1.3663,0.982,0.1872,26.6732,4.5737,8.8779,1.1498,0.4644
3,day2,jhana,button#2,jhana2,Fpz,42,32,0.5982,0.9795,0.6572,1.332,0.4542,3.5745,2.4408,7.3617,1.3314,0.9795,0.2371,24.552,4.1515,8.696,1.0235,0.3796
3,day2,jhana,button#2,jhana2,Fp2,42,32,0.6274,0.979,0.677,1.3935,0.4924,3.414,2.5441,7.1175,1.3927,0.979,0.3994,24.3406,3.9752,7.7495,1.0331,0.4926
3,day2,jhana,button#2,jhana2,AF3,42,32,0.5696,0.9743,0.6541,1.2871,0.4282,3.6859,2.213,7.5749,1.2865,0.9743,0.1747,19.2163,4.0328,10.4123,1.2054,0.3308
3,day2,jhana,button#2,jhana2,AF4,42,32,0.5786,0.9717,0.6525,1.2964,0.427,3.6035,2.245,7.6491,1.2958,0.9717,0.3245,19.2389,4.0456,10.057,1.1452,0.3271
3,day2,jhana,button#2,jhana2,F7,42,32,0.5982,0.9771,0.689,1.3699,0.464,3.3734,2.1156,7.2816,1.3692,0.9771,0.1872,15.3577,2.9814,6.916,1.0366,0.3509
3,day2,jhana,button#2,jhana2,F3,42,32,0.5793,0.9632,0.666,1.2949,0.4235,3.472,2.1318,7.6741,1.2943,0.9632,0.1248,13.8364,3.7731,11.0365,1.358,0.3288
3,day2,jhana,button#2,jhana2,Fz,42,32,0.5657,0.9578,0.653,1.2628,0.4073,3.514,2.0724,7.941,1.2622,0.9578,0.2746,12.5408,4.0311,11.8399,1.3514,0.2915
3,day2,jhana,button#2,jhana2,F4,42,32,0.5854,0.9655,0.6607,1.287,0.4222,3.5186,2.1711,7.6987,1.2864,0.9655,0.3619,13.8479,3.6306,9.0908,1.1778,0.2798
3,day2,jhana,button#2,jhana2,F8,42,32,0.6025,0.9825,0.6824,1.3761,0.4782,3.4465,2.3139,7.1313,1.3753,0.9825,0.4992,15.717,2.4197,4.6898,0.7187,0.2706
3,day2,jhana,button#2,jhana2,FC5,42,32,0.6222,0.9728,0.7076,1.4038,0.4769,3.1889,2.0847,7.2539,1.4032,0.9728,0.1997,9.6349,2.6522,7.1952,1.1737,0.2993
3,day2,jhana,button#2,jhana2,FC1,42,32,0.5814,0.9603,0.6805,1.3133,0.4309,3.3384,2.0632,7.6821,1.3126,0.9603,0.2496,9.3751,3.1284,9.0863,1.3033,0.2866
3,day2,jhana,button#2,jhana2,FC2,42,32,0.5836,0.9552,0.6704,1.2928,0.4188,3.3219,2.0824,7.795,1.292,0.9552,0.3619,10.4049,4.0744,11.3009,1.4959,0.3091
3,day2,jhana,button#2,jhana2,FC6,42,32,0.6431,0.9771,0.7075,1.4249,0.4996,3.1404,2.0791,7.1322,1.4239,0.9771,0.5117,8.918,2.1785,4.8698,0.8877,0.2426
3,day2,jhana,button#2,jhana2,T7,42,32,0.6857,0.981,0.7773,1.5348,0.602,2.6713,2.2642,6.7581,1.5339,0.981,0.2746,7.7564,2.2049,4.9533,1.1783,0.3731
3,day2,jhana,button#2,jhana2,C3,42,32,0.6109,0.9639,0.7146,1.3788,0.4651,3.1289,2.0661,7.2955,1.3784,0.9639,0.2746,7.5442,2.4442,6.6726,1.4463,0.2923
3,day2,jhana,button#2,jhana2,Cz,42,32,0.5864,0.9497,0.6852,1.2985,0.4229,3.2129,2.0345,7.7459,1.2978,0.9497,0.337,9.6494,3.6532,10.8523,1.8426,0.3308
3,day2,jhana,button#2,jhana2,C4,42,32,0.6224,0.9646,0.7159,1.3923,0.4669,3.1013,2.0369,7.3231,1.392,0.9646,0.4493,6.937,2.2573,5.6902,1.2069,0.257
3,day2,jhana,button#2,jhana2,T8,42,32,0.6508,0.9907,0.7449,1.5186,0.5943,2.9587,2.0607,6.4916,1.5181,0.9907,0.5866,6.1663,1.0893,2.1703,0.4857,0.1614
3,day2,jhana,button#2,jhana2,CP5,42,32,0.639,0.9685,0.7319,1.4389,0.493,2.9878,2.1733,7.2006,1.4383,0.9685,0.3869,6.3431,2.1521,6.2736,1.4381,0.297
3,day2,jhana,button#2,jhana2,CP1,42,32,0.5945,0.9519,0.6903,1.3214,0.436,3.1395,2.0823,7.6704,1.3208,0.9519,0.3245,7.7962,2.8063,10.9178,1.9731,0.2973
3,day2,jhana,button#2,jhana2,CP2,42,32,0.5768,0.9526,0.6666,1.2885,0.4164,3.2901,1.9075,7.8093,1.288,0.9526,0.5242,7.8147,2.8788,13.5166,1.8062,0.263
3,day2,jhana,button#2,jhana2,CP6,42,32,0.6075,0.9725,0.6842,1.393,0.4687,3.2205,1.9137,7.2898,1.3925,0.9725,0.4368,6.2287,1.5095,7.355,0.9306,0.1879
3,day2,jhana,button#2,jhana2,P7,42,32,0.6397,0.9668,0.6984,1.4229,0.4891,2.9915,2.1894,7.2047,1.4223,0.9668,0.4867,5.7224,2.254,12.6881,1.514,0.3269
3,day2,jhana,button#2,jhana2,P3,42,32,0.5984,0.953,0.6904,1.3261,0.4408,3.123,2.0913,7.5615,1.3256,0.953,0.3994,7.54,2.6706,11.101,1.9437,0.2945
3,day2,jhana,button#2,jhana2,Pz,42,32,0.57,0.9419,0.6483,1.2495,0.4049,3.2324,2.0148,7.895,1.2489,0.9419,0.4493,7.9827,3.497,18.8699,2.2804,0.2895
3,day2,jhana,button#2,jhana2,P4,42,32,0.5689,0.9471,0.6382,1.2579,0.4059,3.3132,1.8965,7.8213,1.2575,0.9471,0.4119,6.8786,2.6629,17.7492,1.8251,0.2382
3,day2,jhana,button#2,jhana2,P8,42,32,0.5587,0.9495,0.5708,1.219,0.3926,3.4464,2.1164,7.6839,1.2184,0.9495,0.4618,5.3865,2.0303,22.8647,1.4833,0.1746
3,day2,jhana,button#2,jhana2,POz,42,32,0.5693,0.9404,0.6176,1.2418,0.4024,3.2337,1.9892,7.7976,1.2411,0.9404,0.4743,7.5132,2.9478,22.9341,2.4758,0.298
3,day2,jhana,button#2,jhana2,O1,42,32,0.6261,0.9608,0.6588,1.3893,0.4754,3.0043,2.2081,7.2266,1.3887,0.9608,0.5242,5.6184,2.2088,17.9954,1.7593,0.3478
3,day2,jhana,button#2,jhana2,Oz,42,32,0.5843,0.9523,0.6097,1.3093,0.433,3.1559,2.1124,7.4543,1.3086,0.9523,0.4493,6.3827,2.4703,24.5311,2.1713,0.3348
3,day2,jhana,button#2,jhana2,O2,42,32,0.5632,0.9413,0.5665,1.23,0.4036,3.2514,2.1841,7.579,1.2294,0.9413,0.4119,6.2064,2.6142,33.8007,2.5436,0.308
3,day2,jhana,button#3,jhana3,Fp1,55,32,0.4805,0.9744,0.5604,0.9826,0.3379,5.4039,2.9818,7.7837,0.9822,0.9744,0.2746,76.7264,10.0181,7.5435,1.0975,0.3229
3,day2,jhana,button#3,jhana3,Fpz,55,32,0.4571,0.9737,0.5449,0.9242,0.3038,5.9018,2.9951,8.0133,0.9235,0.9737,0.2746,57.7928,7.3572,7.4437,0.8881,0.2368
3,day2,jhana,button#3,jhana3,Fp2,55,32,0.4782,0.9743,0.534,0.9267,0.3118,6.1492,2.9995,7.4388,0.9264,0.9743,0.2621,83.8453,9.6285,7.0587,0.9445,0.5147
3,day2,jhana,button#3,jhana3,AF3,55,32,0.4953,0.9643,0.5814,1.0087,0.32,5.0695,2.3541,8.1853,1.0082,0.9643,0.2746,34.4976,5.1681,8.8331,1.0507,0.2045
3,day2,jhana,button#3,jhana3,AF4,55,32,0.4368,0.9661,0.539,0.8847,0.2785,6.2388,2.1934,8.4397,0.8842,0.9661,0.2496,44.9613,5.4271,8.5267,0.9582,0.2188
3,day2,jhana,button#3,jhana3,F7,55,32,0.4774,0.9734,0.6013,1.0449,0.3307,5.0169,2.0624,8.2005,1.0442,0.9734,0.3245,23.8424,3.686,6.3758,0.8921,0.1796
3,day2,jhana,button#3,jhana3,F3,55,32,0.4938,0.9571,0.6187,1.0595,0.3308,4.5591,1.8701,8.3139,1.059,0.9571,0.337,19.6566,3.361,9.169,1.1901,0.2239
3,day2,jhana,button#3,jhana3,Fz,55,32,0.4766,0.9492,0.6062,1.0504,0.3264,4.4618,1.8035,8.5712,1.0499,0.9492,0.3495,18.0982,3.5721,10.2015,1.1751,0.217
3,day2,jhana,button#3,jhana3,F4,55,32,0.4579,0.9577,0.5863,1.0223,0.3186,4.9344,1.8001,8.4008,1.0215,0.9577,0.3245,22.3914,3.5551,8.5073,0.9917,0.1997
3,day2,jhana,button#3,jhana3,F8,55,32,0.422,0.9811,0.5153,0.8786,0.2933,6.9303,2.2047,7.9157,0.878,0.9811,0.2995,38.6126,3.273,3.8514,0.4868,0.1349
3,day2,jhana,button#3,jhana3,FC5,55,32,0.5016,0.9666,0.6421,1.121,0.3587,4.4288,1.9471,8.0866,1.1208,0.9666,0.4493,15.0964,2.5245,6.2025,1.0084,0.1795
3,day2,jhana,button#3,jhana3,FC1,55,32,0.5148,0.9526,0.6335,1.098,0.3474,4.2695,1.9651,8.1888,1.0975,0.9526,0.4243,14.3384,2.6923,7.7405,1.1241,0.2023
3,day2,jhana,button#3,jhana3,FC2,55,32,0.4813,0.9453,0.6272,1.0586,0.3359,4.3577,1.8732,8.4167,1.058,0.9453,0.3619,15.527,3.509,10.0815,1.2939,0.2494
3,day2,jhana,button#3,jhana3,FC6,55,32,0.5242,0.9726,0.6184,1.1573,0.3947,4.5749,1.7668,7.9232,1.1565,0.9726,0.2995,15.5646,2.1133,4.6049,0.7503,0.1643
3,day2,jhana,button#3,jhana3,T7,55,32,0.5055,0.9725,0.6391,1.0942,0.3604,5.49,1.8678,7.4695,1.094,0.9725,0.3744,21.8558,2.2422,4.3588,0.9701,0.1864
3,day2,jhana,button#3,jhana3,C3,55,32,0.514,0.9542,0.6559,1.1125,0.3538,4.2751,1.8999,7.9821,1.1121,0.9542,0.3994,12.4208,2.2353,5.9195,1.24,0.1906
3,day2,jhana,button#3,jhana3,Cz,55,32,0.5039,0.9362,0.6497,1.1046,0.3505,3.9177,1.9976,8.143,1.1041,0.9362,0.4743,14.2563,3.1235,10.3963,1.7537,0.2749
3,day2,jhana,button#3,jhana3,C4,55,32,0.5109,0.9586,0.6451,1.1322,0.3674,4.4128,1.8976,7.8851,1.1312,0.9586,0.337,12.0862,2.1033,5.4429,1.029,0.1787
3,day2,jhana,button#3,jhana3,T8,55,32,0.4704,0.9901,0.591,1.0561,0.4083,6.6454,1.6867,7.0344,1.0552,0.9901,0.2746,17.2119,0.8665,1.5654,0.3331,0.0935
3,day2,jhana,button#3,jhana3,CP5,55,32,0.5265,0.958,0.6607,1.1494,0.367,4.2127,1.8001,7.804,1.1491,0.958,0.3869,11.7694,2.1677,5.6344,1.2175,0.1828
3,day2,jhana,button#3,jhana3,CP1,55,32,0.5172,0.9373,0.6418,1.0995,0.3496,3.9873,1.8765,8.1488,1.0988,0.9373,0.4368,12.5699,2.6631,10.8763,1.7231,0.2032
3,day2,jhana,button#3,jhana3,CP2,55,32,0.5,0.9427,0.6177,1.0692,0.3348,4.1934,2.0279,8.3402,1.0686,0.9427,0.3994,11.9906,2.6235,15.1051,1.6776,0.1904
3,day2,jhana,button#3,jhana3,CP6,55,32,0.5086,0.9681,0.6186,1.1448,0.3797,4.6302,1.9287,7.9698,1.1439,0.9681,0.2995,14.0577,1.6009,7.1338,0.8437,0.1373
3,day2,jhana,button#3,jhana3,P7,55,32,0.5242,0.959,0.6447,1.1823,0.3788,4.0134,1.8975,7.917,1.1819,0.959,0.3619,10.6561,2.4964,11.1054,1.2965,0.2026
3,day2,jhana,button#3,jhana3,P3,55,32,0.5203,0.9396,0.6394,1.1078,0.3492,4.012,1.871,8.1101,1.1074,0.9396,0.4119,12.5276,2.6184,10.9338,1.6736,0.1956
3,day2,jhana,button#3,jhana3,Pz,55,32,0.4844,0.9238,0.6055,1.0523,0.3316,3.8728,1.9672,8.4808,1.0521,0.9238,0.3619,12.3071,3.0135,21.4839,2.1147,0.2064
3,day2,jhana,button#3,jhana3,P4,55,32,0.5086,0.9346,0.5947,1.0626,0.3323,4.0836,1.9442,8.5745,1.0619,0.9346,0.4243,11.7785,2.4967,19.0989,1.7357,0.1727
3,day2,jhana,button#3,jhana3,P8,55,32,0.4782,0.9493,0.5441,1.0465,0.3315,4.4901,1.9542,8.1189,1.046,0.9493,0.4743,16.2905,1.934,24.5203,1.4801,0.1493
3,day2,jhana,button#3,jhana3,POz,55,32,0.4922,0.9176,0.5689,1.0421,0.328,3.8083,1.8934,8.4024,1.0416,0.9176,0.4493,11.9312,2.6645,31.5132,2.3899,0.2051
3,day2,jhana,button#3,jhana3,O1,55,32,0.532,0.9544,0.6064,1.1718,0.3792,3.9277,1.9056,7.8794,1.1712,0.9544,0.4368,10.5183,2.2594,18.0026,1.4691,0.2123
3,day2,jhana,button#3,jhana3,Oz,55,32,0.5281,0.9471,0.5757,1.1706,0.3746,3.7233,2.0334,8.0055,1.1701,0.9471,0.5367,11.2532,2.2315,26.8782,1.9681,0.2282
3,day2,jhana,button#3,jhana3,O2,55,32,0.5187,0.9353,0.5448,1.1297,0.3643,3.6002,2.1231,7.8234,1.1292,0.9353,0.5367,11.9497,2.5814,41.794,2.6189,0.2648
3,day2,jhana,button#4,jhana4,Fp1,16,32,0.424,0.9773,0.5851,0.9733,0.3148,5.4641,2.1787,7.1305,0.9727,0.9773,0.4618,53.7638,4.8237,8.2745,1.1796,0.4636
3,day2,jhana,button#4,jhana4,Fpz,16,32,0.3804,0.9761,0.5551,0.8524,0.2627,6.1872,2.0123,7.5216,0.8517,0.9761,0.3994,43.3085,4.3208,7.9059,1.0003,0.3282
3,day2,jhana,button#4,jhana4,Fp2,16,32,0.417,0.9799,0.5921,1.0147,0.3202,5.2013,2.021,6.8439,1.0141,0.9799,0.5367,49.4234,4.5533,7.3708,1.1344,0.6198
3,day2,jhana,button#4,jhana4,AF3,16,32,0.3713,0.9676,0.5526,0.8039,0.2423,6.7214,1.9322,8.0069,0.8034,0.9676,0.4119,43.4046,4.7059,9.9475,1.1604,0.2667
3,day2,jhana,button#4,jhana4,AF4,16,32,0.3697,0.9662,0.5566,0.8169,0.2443,6.3417,1.8333,7.962,0.8164,0.9662,0.3619,34.0955,4.4784,9.3498,1.1141,0.2633
3,day2,jhana,button#4,jhana4,F7,16,32,0.3409,0.9711,0.5337,0.7421,0.2236,7.0903,1.9202,7.9807,0.7417,0.9711,0.3744,42.6724,3.9688,7.2271,0.9919,0.2297
3,day2,jhana,button#4,jhana4,F3,16,32,0.3623,0.9548,0.5629,0.7861,0.2315,6.302,1.7681,8.2898,0.7856,0.9548,0.4493,32.5835,5.0861,11.0813,1.3136,0.2567
3,day2,jhana,button#4,jhana4,Fz,16,32,0.3554,0.9476,0.5644,0.7766,0.2281,6.2032,1.7932,8.6762,0.7762,0.9476,0.287,28.6681,6.2883,12.5363,1.3229,0.2321
3,day2,jhana,button#4,jhana4,F4,16,32,0.3634,0.9572,0.5609,0.7854,0.2317,6.3283,1.8333,8.3034,0.7849,0.9572,0.337,28.379,4.401,9.3716,1.1848,0.2269
3,day2,jhana,button#4,jhana4,F8,16,32,0.3222,0.9736,0.4913,0.6865,0.2121,7.9598,1.8072,7.6974,0.686,0.9736,0.3619,33.0364,1.9547,4.1693,0.5769,0.1627
3,day2,jhana,button#4,jhana4,FC5,16,32,0.353,0.9631,0.5605,0.7714,0.2301,6.6481,1.7956,7.9842,0.7708,0.9631,0.4493,30.5214,3.7789,7.8179,1.1698,0.2245
3,day2,jhana,button#4,jhana4,FC1,16,32,0.3506,0.9492,0.5654,0.7716,0.2272,6.3048,1.7772,8.4024,0.771,0.9492,0.337,28.3339,4.6877,10.0428,1.2959,0.2287
3,day2,jhana,button#4,jhana4,FC2,16,32,0.359,0.9408,0.5769,0.7894,0.2315,5.9564,1.779,8.4649,0.7889,0.9408,0.2496,27.3947,5.6662,11.7011,1.4898,0.2482
3,day2,jhana,button#4,jhana4,FC6,16,32,0.3326,0.9592,0.5332,0.7102,0.2122,7.1452,1.7794,7.9319,0.7097,0.9592,0.2746,23.7986,2.2548,5.0021,0.8446,0.1641
3,day2,jhana,button#4,jhana4,T7,16,32,0.3624,0.9703,0.5616,0.7946,0.2406,6.6591,1.9308,7.591,0.794,0.9703,0.5491,30.8698,3.3351,5.9597,1.1831,0.2343
3,day2,jhana,button#4,jhana4,C3,16,32,0.3593,0.9515,0.5754,0.7849,0.231,6.2566,1.7844,7.9961,0.7843,0.9515,0.4618,27.8019,3.729,8.0657,1.5072,0.2329
3,day2,jhana,button#4,jhana4,Cz,16,32,0.3712,0.9371,0.5894,0.8159,0.2403,5.6738,1.781,8.298,0.8155,0.9371,0.5117,28.9425,4.86,11.4321,1.9124,0.2682
3,day2,jhana,button#4,jhana4,C4,16,32,0.3485,0.9522,0.5612,0.7463,0.2194,6.6133,1.6855,8.006,0.7458,0.9522,0.312,24.5662,2.9524,6.0666,1.2423,0.1873
3,day2,jhana,button#4,jhana4,T8,16,32,0.2801,0.9826,0.4326,0.5531,0.1771,9.8606,1.7373,7.3772,0.5527,0.9826,0.3619,22.6643,0.7841,1.4469,0.3204,0.0798
3,day2,jhana,button#4,jhana4,CP5,16,32,0.3572,0.9594,0.5772,0.7921,0.2354,6.3339,1.8516,7.7497,0.7916,0.9594,0.4618,26.54,3.2638,7.3343,1.4629,0.2306
3,day2,jhana,button#4,jhana4,CP1,16,32,0.3676,0.9429,0.5885,0.8135,0.2397,5.8002,1.7894,8.1784,0.813,0.9429,0.4743,27.205,3.8904,10.9978,1.9647,0.2467
3,day2,jhana,button#4,jhana4,CP2,16,32,0.3671,0.9454,0.5783,0.7988,0.2356,5.9355,1.7057,8.278,0.7983,0.9454,0.4368,25.962,3.7815,12.9305,1.9009,0.2206
3,day2,jhana,button#4,jhana4,CP6,16,32,0.3245,0.9667,0.5233,0.7155,0.2132,7.2358,1.7062,7.8833,0.715,0.9667,0.4119,24.2918,1.7572,5.5433,0.908,0.1378
3,day2,jhana,button#4,jhana4,P7,16,32,0.378,0.9636,0.5792,0.8537,0.254,5.9243,1.7904,7.8564,0.8532,0.9636,0.5491,25.5451,2.9051,11.6044,1.5047,0.258
3,day2,jhana,button#4,jhana4,P3,16,32,0.3718,0.9461,0.5874,0.818,0.241,5.8453,1.8196,8.1548,0.8175,0.9461,0.5616,26.9186,3.7156,10.815,1.9162,0.2411
3,day2,jhana,button#4,jhana4,Pz,16,32,0.376,0.9357,0.5809,0.8116,0.2397,5.617,1.7465,8.5279,0.8112,0.9357,0.4368,27.0873,4.2822,16.9709,2.2092,0.2453
3,day2,jhana,button#4,jhana4,P4,16,32,0.3679,0.9442,0.5689,0.7939,0.2348,5.9518,1.7162,8.3869,0.7934,0.9442,0.4618,24.7805,3.3789,14.6992,1.88,0.2043
3,day2,jhana,button#4,jhana4,P8,16,32,0.3595,0.9545,0.52,0.7886,0.2381,6.0719,1.7997,8.2088,0.7882,0.9545,0.4119,23.1986,2.0272,22.7415,1.5191,0.1638
3,day2,jhana,button#4,jhana4,POz,16,32,0.3809,0.9412,0.562,0.8419,0.2501,5.4764,1.73,8.2883,0.8414,0.9412,0.5242,26.8342,3.4633,22.266,2.4492,0.2641
3,day2,jhana,button#4,jhana4,O1,16,32,0.3918,0.962,0.5756,0.8873,0.2668,5.6469,1.8064,7.7076,0.8867,0.962,0.5866,24.3605,2.5737,14.136,1.5981,0.2862
3,day2,jhana,button#4,jhana4,Oz,16,32,0.4031,0.9641,0.5715,0.9349,0.2837,5.2932,1.7806,7.6535,0.9343,0.9641,0.4992,25.4487,2.7288,19.7094,2.0342,0.3075
3,day2,jhana,button#4,jhana4,O2,16,32,0.4245,0.9611,0.5653,0.9822,0.3048,4.8668,1.7959,7.677,0.9816,0.9611,0.5367,25.4829,2.858,30.3654,2.5459,0.3465
3,day2,jhana,button##,jhanaB,Fp1,77,32,0.5825,0.9804,0.655,1.287,0.4393,3.6761,2.4475,7.5277,1.2865,0.9804,0.649,28.244,5.7582,9.6619,1.0977,0.351
3,day2,jhana,button##,jhanaB,Fpz,77,32,0.5619,0.9779,0.639,1.2364,0.409,3.8505,2.4707,7.7467,1.2358,0.9779,0.6365,26.7223,5.388,9.6262,1.0091,0.288
3,day2,jhana,button##,jhanaB,Fp2,77,32,0.6232,0.9803,0.6726,1.3568,0.4755,3.4615,2.6674,7.2112,1.3563,0.9803,0.6989,26.7448,5.3075,8.7973,1.048,0.4267
3,day2,jhana,button##,jhanaB,AF3,77,32,0.5424,0.9724,0.6407,1.2186,0.3908,3.8988,2.1772,7.9877,1.218,0.9724,0.6365,20.4345,5.116,11.385,1.1765,0.2675
3,day2,jhana,button##,jhanaB,AF4,77,32,0.5741,0.9713,0.6437,1.2621,0.4069,3.7072,2.2766,7.8436,1.2615,0.9713,0.6615,19.2948,4.9323,11.1646,1.1687,0.2704
3,day2,jhana,button##,jhanaB,F7,77,32,0.568,0.978,0.6758,1.3059,0.4313,3.5692,2.0117,7.6366,1.3051,0.978,0.6864,14.6358,3.8727,7.4619,1.0163,0.2683
3,day2,jhana,button##,jhanaB,F3,77,32,0.5685,0.964,0.6654,1.2858,0.4138,3.4974,2.0318,7.8826,1.2852,0.964,0.6365,11.5747,4.5327,11.8702,1.3309,0.2743
3,day2,jhana,button##,jhanaB,Fz,77,32,0.5646,0.9611,0.6547,1.2543,0.3996,3.552,2.0567,8.0198,1.2537,0.9611,0.5991,10.5328,4.8374,12.8556,1.3498,0.245
3,day2,jhana,button##,jhanaB,F4,77,32,0.5647,0.9665,0.6627,1.2779,0.4126,3.5468,2.0427,7.837,1.2773,0.9665,0.5991,10.9461,3.8695,9.7383,1.1412,0.2289
3,day2,jhana,button##,jhanaB,F8,77,32,0.5382,0.9822,0.665,1.2635,0.4253,3.7989,2.2399,7.4165,1.263,0.9822,0.5741,11.8168,2.2857,4.4877,0.5918,0.1765
3,day2,jhana,button##,jhanaB,FC5,77,32,0.5905,0.9734,0.696,1.3464,0.4484,3.3647,2.0069,7.5465,1.3458,0.9734,0.5991,9.0988,3.3245,7.707,1.1662,0.2446
3,day2,jhana,button##,jhanaB,FC1,77,32,0.5728,0.9607,0.6756,1.2824,0.4146,3.4315,2.0484,7.813,1.2818,0.9607,0.649,8.6925,4.0374,10.5026,1.3322,0.2428
3,day2,jhana,button##,jhanaB,FC2,77,32,0.5691,0.9563,0.6699,1.2775,0.4101,3.4025,1.9886,7.9305,1.2769,0.9563,0.5991,9.6623,4.6657,12.0336,1.5088,0.262
3,day2,jhana,button##,jhanaB,FC6,77,32,0.5971,0.975,0.7035,1.3675,0.4641,3.3088,1.9984,7.3427,1.3669,0.975,0.6115,7.6687,2.3851,5.5573,0.9,0.2003
3,day2,jhana,button##,jhanaB,T7,77,32,0.6154,0.9791,0.7314,1.416,0.5012,3.1417,2.0943,7.1213,1.4153,0.9791,0.6115,7.5331,2.6993,5.4814,1.1531,0.2679
3,day2,jhana,button##,jhanaB,C3,77,32,0.5989,0.9663,0.7035,1.3481,0.4466,3.256,2.0142,7.5404,1.3476,0.9663,0.6615,6.9538,3.0866,8.0468,1.3728,0.2388
3,day2,jhana,button##,jhanaB,Cz,77,32,0.5772,0.9499,0.6759,1.2786,0.4132,3.2845,1.9928,7.9106,1.278,0.9499,0.624,9.5665,4.8434,13.5377,1.8846,0.2906
3,day2,jhana,button##,jhanaB,C4,77,32,0.5843,0.9643,0.6941,1.3333,0.4366,3.307,1.9596,7.5841,1.3326,0.9643,0.6615,7.8401,2.881,7.8356,1.2573,0.2184
3,day2,jhana,button##,jhanaB,T8,77,32,0.5715,0.9902,0.7195,1.3932,0.5059,3.381,1.9937,6.8912,1.3926,0.9902,0.4867,5.4033,1.0086,2.1495,0.4063,0.1243
3,day2,jhana,button##,jhanaB,CP5,77,32,0.6059,0.9699,0.7111,1.3786,0.461,3.2073,2.0609,7.3945,1.3781,0.9699,0.6864,6.3352,2.7236,7.4523,1.38,0.2358
3,day2,jhana,button##,jhanaB,CP1,77,32,0.5756,0.952,0.659,1.2748,0.4106,3.312,2.0113,7.9112,1.2742,0.952,0.6739,8.2219,4.0529,15.826,1.8794,0.2568
3,day2,jhana,button##,jhanaB,CP2,77,32,0.5573,0.9499,0.6376,1.2381,0.3955,3.4315,1.9902,8.0375,1.2376,0.9499,0.649,8.0963,4.1121,19.9525,1.8612,0.241
3,day2,jhana,button##,jhanaB,CP6,77,32,0.5627,0.9708,0.6545,1.3027,0.424,3.5026,1.9223,7.6943,1.3021,0.9708,0.5991,8.2705,2.0272,9.5469,0.9693,0.1652
3,day2,jhana,button##,jhanaB,P7,77,32,0.6136,0.9682,0.6737,1.3753,0.4626,3.1717,2.1239,7.4439,1.3745,0.9682,0.6864,5.6728,2.3781,12.8673,1.5437,0.2592
3,day2,jhana,button##,jhanaB,P3,77,32,0.5785,0.9534,0.6568,1.2764,0.4108,3.3388,1.9974,7.8824,1.2759,0.9534,0.6739,8.2517,3.7891,15.7594,1.8487,0.2506
3,day2,jhana,button##,jhanaB,Pz,77,32,0.5385,0.9368,0.6068,1.184,0.3753,3.4274,1.9894,8.1578,1.1835,0.9368,0.5741,8.5818,4.9506,29.1459,2.2476,0.2603
3,day2,jhana,button##,jhanaB,P4,77,32,0.5408,0.9458,0.6136,1.2082,0.3823,3.4861,1.9516,8.0999,1.2075,0.9458,0.6739,7.694,3.6493,23.8253,1.8436,0.2224
3,day2,jhana,button##,jhanaB,P8,77,32,0.5231,0.9416,0.5501,1.1534,0.3641,3.6146,2.0477,7.9988,1.1529,0.9416,0.5242,6.6193,2.5572,29.8965,1.6449,0.1663
3,day2,jhana,button##,jhanaB,POz,77,32,0.5359,0.9412,0.5933,1.2021,0.3791,3.4391,1.9186,8.0771,1.2016,0.9412,0.624,8.2357,4.0515,30.1128,2.2049,0.266
3,day2,jhana,button##,jhanaB,O1,77,32,0.5856,0.9595,0.6172,1.3222,0.4339,3.2581,2.0361,7.5026,1.3217,0.9595,0.6989,6.2304,2.3654,21.3375,1.7817,0.277
3,day2,jhana,button##,jhanaB,Oz,77,32,0.5737,0.9527,0.5788,1.2816,0.4133,3.3189,2.005,7.6495,1.2809,0.9527,0.6115,7.1073,2.6496,30.7357,2.0812,0.2902
3,day2,jhana,button##,jhanaB,O2,77,32,0.539,0.9359,0.5397,1.2033,0.3837,3.3711,2.0026,7.7546,1.2027,0.9359,0.5741,7.5459,3.0684,45.5266,2.6398,0.2912
3,day3,jhana,button#0,jhanaN,Fp1,136,32,0.3835,0.9761,0.4935,0.7791,0.2409,6.6806,1.9248,8.7885,0.7785,0.9761,0.4867,103.7818,13.4958,9.8232,1.0068,0.2044
3,day3,jhana,button#0,jhanaN,Fpz,136,32,0.3563,0.9788,0.4981,0.7088,0.2129,7.348,2.0958,8.7131,0.7084,0.9788,0.287,88.931,11.0198,9.1549,0.9669,0.194
3,day3,jhana,button#0,jhanaN,Fp2,136,32,0.3733,0.9798,0.5,0.7382,0.2252,7.0668,2.2231,8.4816,0.7378,0.9798,0.3245,95.2789,10.6423,8.7423,1.0003,0.2601
